"chromosome","begin","end","width","strand","unique_id","gene_id","gene_name","gene_type","gene_region","Nr_of_region","Total_nr_of_region","window_number","baseMean","log2FoldChange","lfcSE","stat","pvalue","pSlidingWindows","pSlidingWindows.adj","p_adj_IHW","significant"
"chr16",30737108,30737158,50,"+","ENSG00000282034.1:CDS0029W01649","ENSG00000282034.1","RP11-2C24.9","protein_coding","CDS",29,31,1649,8.2202303880225,7.29098469202771,3.04941267555596,2.39094719795458,0.00840248476150953,0.0336099390460381,0.165146252138822,0.0573258196206702,FALSE
"chr16",30737148,30737198,50,"+","ENSG00000080603.17:CDS0034W01945","ENSG00000080603.17","SRCAP","protein_coding","CDS",34,34,1945,5.59723673272686,6.72541214544603,3.37881944295888,1.99046213003808,0.0232700258363451,0.0698100775090353,0.185341607337962,0.896293173855126,FALSE
"chr16",30737148,30737198,50,"+","ENSG00000282034.1:CDS0029W01651","ENSG00000282034.1","RP11-2C24.9","protein_coding","CDS",29,31,1651,5.59723673272686,6.72541214544603,3.37881944295888,1.99046213003808,0.0232700258363451,0.0698100775090353,0.185341607337962,1,FALSE
"chr16",30737168,30737218,50,"+","ENSG00000080603.17:CDS0034W01946","ENSG00000080603.17","SRCAP","protein_coding","CDS",34,34,1946,5.93608748408056,6.81129943682906,3.31515530631485,2.05459437265416,0.0199590998289192,0.0399181996578384,0.166202615419645,1,FALSE
"chr16",30737168,30737218,50,"+","ENSG00000282034.1:CDS0029W01652","ENSG00000282034.1","RP11-2C24.9","protein_coding","CDS",29,31,1652,5.93608748408056,6.81129943682906,3.31515530631485,2.05459437265416,0.0199590998289192,0.0399181996578384,0.166202615419645,1,FALSE
"chr16",30737268,30737318,50,"+","ENSG00000080603.17:CDS0034W01951","ENSG00000080603.17","SRCAP","protein_coding","CDS",34,34,1951,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.0888688880309559,0.193415508945609,1,FALSE
"chr16",30737268,30737318,50,"+","ENSG00000282034.1:CDS0029W01657","ENSG00000282034.1","RP11-2C24.9","protein_coding","CDS",29,31,1657,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.0888688880309559,0.193415508945609,1,FALSE
"chr16",30738208,30738258,50,"+","ENSG00000080603.17:CDS0034W01998","ENSG00000080603.17","SRCAP","protein_coding","CDS",34,34,1998,5.17470651609991,6.60732603070116,3.49316669925737,1.89150034898302,0.029278792221598,0.087836376664794,0.193415508945609,1,FALSE
"chr16",30738208,30738258,50,"+","ENSG00000282034.1:CDS0029W01704","ENSG00000282034.1","RP11-2C24.9","protein_coding","CDS",29,31,1704,5.17470651609991,6.60732603070116,3.49316669925737,1.89150034898302,0.029278792221598,0.087836376664794,0.193415508945609,1,FALSE
"chr16",30738228,30738278,50,"+","ENSG00000080603.17:CDS0034W01999","ENSG00000080603.17","SRCAP","protein_coding","CDS",34,34,1999,8.22849616854377,7.27776536256084,3.04880525665422,2.38708764578407,0.00849122103089849,0.0254736630926955,0.165146252138822,0.0494204758354756,FALSE
"chr16",30738228,30738278,50,"+","ENSG00000282034.1:CDS0029W01705","ENSG00000282034.1","RP11-2C24.9","protein_coding","CDS",29,31,1705,8.22849616854377,7.27776536256084,3.04880525665422,2.38708764578407,0.00849122103089849,0.0254736630926955,0.165146252138822,0.0468244401951115,FALSE
"chr16",30738248,30738298,50,"+","ENSG00000080603.17:CDS0034W02000","ENSG00000080603.17","SRCAP","protein_coding","CDS",34,34,2000,8.56734691989746,7.33683101357494,3.00795018979019,2.43914644546913,0.00736100039453892,0.0294440015781557,0.165146252138822,0.0523110439919711,FALSE
"chr16",30738248,30738298,50,"+","ENSG00000282034.1:CDS0029W01706","ENSG00000282034.1","RP11-2C24.9","protein_coding","CDS",29,31,1706,8.56734691989746,7.33683101357494,3.00795018979019,2.43914644546913,0.00736100039453892,0.0294440015781557,0.165146252138822,0.0514902239084805,FALSE
"chr16",30738288,30738338,50,"+","ENSG00000080603.17:CDS0034W02002","ENSG00000080603.17","SRCAP","protein_coding","CDS",34,34,2002,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.177737776061912,0.275841899494444,1,FALSE
"chr16",30738288,30738338,50,"+","ENSG00000282034.1:CDS0029W01708","ENSG00000282034.1","RP11-2C24.9","protein_coding","CDS",29,31,1708,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.177737776061912,0.275841899494444,1,FALSE
"chr16",30738548,30738598,50,"+","ENSG00000080603.17:CDS0034W02015","ENSG00000080603.17","SRCAP","protein_coding","CDS",34,34,2015,3.00401013631899,1.45597715717199,3.75725788316554,0.387510573521056,0.349189129346201,0.698378258692402,0.776102470903273,1,FALSE
"chr16",30738548,30738598,50,"+","ENSG00000282034.1:CDS0029W01721","ENSG00000282034.1","RP11-2C24.9","protein_coding","CDS",29,31,1721,3.00401013631899,1.45597715717199,3.75725788316554,0.387510573521056,0.349189129346201,0.698378258692402,0.776102470903273,1,FALSE
"chr16",30738568,30738618,50,"+","ENSG00000080603.17:CDS0034W02016","ENSG00000080603.17","SRCAP","protein_coding","CDS",34,34,2016,3.68171163902637,1.84757164507279,3.48175016501361,0.530644519999775,0.297832569288403,0.595665138576806,0.676079932284674,1,FALSE
"chr16",30738568,30738618,50,"+","ENSG00000282034.1:CDS0029W01722","ENSG00000282034.1","RP11-2C24.9","protein_coding","CDS",29,31,1722,3.68171163902637,1.84757164507279,3.48175016501361,0.530644519999775,0.297832569288403,0.595665138576806,0.676079932284674,1,FALSE
"chr16",30739428,30739478,50,"+","ENSG00000080603.17:CDS0034W02059","ENSG00000080603.17","SRCAP","protein_coding","CDS",34,34,2059,3.18289239674817,4.45526042403041,4.20159296403668,1.06037411576156,0.144487216562623,0.288974433125245,0.378081823166747,1,FALSE
"chr16",30739428,30739478,50,"+","ENSG00000282034.1:CDS0029W01765","ENSG00000282034.1","RP11-2C24.9","protein_coding","CDS",29,31,1765,3.18289239674817,4.45526042403041,4.20159296403668,1.06037411576156,0.144487216562623,0.288974433125245,0.378081823166747,1,FALSE
"chr16",30739448,30739498,50,"+","ENSG00000080603.17:CDS0034W02060","ENSG00000080603.17","SRCAP","protein_coding","CDS",34,34,2060,3.77691443418229,4.70717925862871,3.62657515356922,1.2979682094816,0.0971491296666183,0.194298259333237,0.292054430212613,1,FALSE
"chr16",30739448,30739498,50,"+","ENSG00000282034.1:CDS0029W01766","ENSG00000282034.1","RP11-2C24.9","protein_coding","CDS",29,31,1766,3.77691443418229,4.70717925862871,3.62657515356922,1.2979682094816,0.0971491296666183,0.194298259333237,0.292054430212613,1,FALSE
"chr16",30739528,30739578,50,"+","ENSG00000080603.17:CDS0034W02064","ENSG00000080603.17","SRCAP","protein_coding","CDS",34,34,2064,5.59310384246623,6.73634048880092,3.40911950304976,1.97597663642318,0.0240787116978265,0.0722361350934795,0.186249588821531,1,FALSE
"chr16",30739528,30739578,50,"+","ENSG00000282034.1:CDS0029W01770","ENSG00000282034.1","RP11-2C24.9","protein_coding","CDS",29,31,1770,5.59310384246623,6.73634048880092,3.40911950304976,1.97597663642318,0.0240787116978265,0.0722361350934795,0.186249588821531,1,FALSE
"chr16",30739548,30739598,50,"+","ENSG00000080603.17:CDS0034W02065","ENSG00000080603.17","SRCAP","protein_coding","CDS",34,34,2065,6.60965609652731,6.97773515996267,3.25322428744943,2.14486753553451,0.0159817197788783,0.0479451593366348,0.171271988922055,1,FALSE
"chr16",30739548,30739598,50,"+","ENSG00000282034.1:CDS0029W01771","ENSG00000282034.1","RP11-2C24.9","protein_coding","CDS",29,31,1771,6.60965609652731,6.97773515996267,3.25322428744943,2.14486753553451,0.0159817197788783,0.0479451593366348,0.171271988922055,1,FALSE
"chr16",30739568,30739618,50,"+","ENSG00000080603.17:CDS0034W02066","ENSG00000080603.17","SRCAP","protein_coding","CDS",34,34,2066,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.266606664092868,0.356837928945053,1,FALSE
"chr16",30739568,30739618,50,"+","ENSG00000282034.1:CDS0029W01772","ENSG00000282034.1","RP11-2C24.9","protein_coding","CDS",29,31,1772,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.266606664092868,0.356837928945053,1,FALSE
"chr16",30766378,30766428,50,"+","ENSG00000103549.22:CDS0011W00234","ENSG00000103549.22","RNF40","protein_coding","CDS",11,19,234,3.72735826489061,6.15480849935471,4.3195704884063,1.42486585549979,0.0770979906422879,0.0770979906422879,0.187714449865563,1,FALSE
"chr16",30768102,30768152,50,"+","ENSG00000103549.22:CDS0013W00320","ENSG00000103549.22","RNF40","protein_coding","CDS",13,19,320,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.0888688880309559,0.193415508945609,1,FALSE
"chr16",30769325,30769375,50,"+","ENSG00000103549.22:CDS0016W00382","ENSG00000103549.22","RNF40","protein_coding","CDS",16,19,382,3.91015006874724,3.7677371353779,3.48565616694224,1.0809262173105,0.139864967704273,0.139864967704273,0.246373623917769,1,FALSE
"chr16",30769474,30769524,50,"+","ENSG00000103549.22:CDS0016W00390","ENSG00000103549.22","RNF40","protein_coding","CDS",16,19,390,6.43816427572014,6.9416438799867,3.64585660727962,1.90398159547099,0.0284562905877492,0.0853688717632477,0.193415508945609,1,FALSE
"chr16",30769494,30769544,50,"+","ENSG00000103549.22:CDS0016W00391","ENSG00000103549.22","RNF40","protein_coding","CDS",16,19,391,7.11586577842753,7.08568863114247,3.54785549234702,1.99717509532923,0.0229030827430843,0.0916123309723371,0.195696353174911,1,FALSE
"chr16",30769514,30769564,50,"+","ENSG00000103549.22:CDS0016W00392","ENSG00000103549.22","RNF40","protein_coding","CDS",16,19,392,4.74391051895169,6.5020537138278,3.99096525854071,1.62919326343755,0.0516360563073853,0.258180281536927,0.352064020277627,1,FALSE
"chr16",30769534,30769584,50,"+","ENSG00000103549.22:CDS0016W00393","ENSG00000103549.22","RNF40","protein_coding","CDS",16,19,393,5.59723673272686,6.72541214544603,3.37881944295888,1.99046213003808,0.0232700258363451,0.0930801033453803,0.198148016186946,1,FALSE
"chr16",30769554,30769600,46,"+","ENSG00000103549.22:CDS0016W00394","ENSG00000103549.22","RNF40","protein_coding","CDS",16,19,394,5.25838598137317,6.63406249813201,3.45038334798244,1.92270302429183,0.0272586784114181,0.0817760352342543,0.192563900396014,1,FALSE
"chr16",30923831,30923881,50,"+","ENSG00000099364.18:5UTR0002W00040","ENSG00000099364.18","FBXL19","protein_coding","5UTR",2,13,40,3.94840625498945,4.76211846335391,3.5231354096013,1.35167057456155,0.0882403611586665,0.264721083475999,0.356837928945053,1,FALSE
"chr16",30923851,30923901,50,"+","ENSG00000099364.18:5UTR0002W00041","ENSG00000099364.18","FBXL19","protein_coding","5UTR",2,13,41,7.0363192034149,7.06159949878384,3.15100098881683,2.24106546581421,0.0125109173776946,0.0375327521330837,0.166202615419645,1,FALSE
"chr16",30923871,30923921,50,"+","ENSG00000099364.18:5UTR0002W00042","ENSG00000099364.18","FBXL19","protein_coding","5UTR",2,13,42,5.08689416056601,6.5924010143377,3.47820153965409,1.89534762122879,0.0290231815338534,0.0870695446015601,0.193415508945609,1,FALSE
"chr16",30924091,30924141,50,"+","ENSG00000099364.18:5UTR0002W00053","ENSG00000099364.18","FBXL19","protein_coding","5UTR",2,13,53,4.66436394393905,6.46220764498981,3.58293148967852,1.80360904572296,0.0356463085046869,0.0356463085046869,0.165973322128392,1,FALSE
"chr16",30924211,30924261,50,"+","ENSG00000099364.18:5UTR0002W00059","ENSG00000099364.18","FBXL19","protein_coding","5UTR",2,13,59,4.40505976759799,6.39535635952239,4.08647268552585,1.56500651091454,0.058790691333755,0.176372074001265,0.275841899494444,1,FALSE
"chr16",30924231,30924281,50,"+","ENSG00000099364.18:5UTR0002W00060","ENSG00000099364.18","FBXL19","protein_coding","5UTR",2,13,60,6.01563405909319,6.8439325345871,3.38934946003496,2.01924664756065,0.0217307950600357,0.065192385180107,0.180883929636431,1,FALSE
"chr16",30924251,30924301,50,"+","ENSG00000099364.18:5UTR0002W00061","ENSG00000099364.18","FBXL19","protein_coding","5UTR",2,13,61,3.98252955097104,6.24870707722834,3.83270589015963,1.63036435779529,0.0515122564739526,0.154536769421858,0.256360785020628,1,FALSE
"chr16",30924331,30924381,50,"+","ENSG00000099364.18:5UTR0002W00065","ENSG00000099364.18","FBXL19","protein_coding","5UTR",2,13,65,3.18289239674817,4.45526042403041,4.20159296403668,1.06037411576156,0.144487216562623,0.288974433125245,0.378081823166747,1,FALSE
"chr16",30924351,30924401,50,"+","ENSG00000099364.18:5UTR0002W00066","ENSG00000099364.18","FBXL19","protein_coding","5UTR",2,13,66,3.86059389945556,4.74330407475489,3.94617257721072,1.20200117504937,0.114681536413494,0.229363072826988,0.324030435881905,1,FALSE
"chr16",30925428,30925478,50,"+","ENSG00000099364.18:intron0003W00120","ENSG00000099364.18","FBXL19","protein_coding","intron",3,12,120,6.07345600890613,5.38694994006489,3.49409299249255,1.54173055829921,0.0615695414362908,0.184708624308872,0.281590716709967,1,FALSE
"chr16",30925448,30925498,50,"+","ENSG00000099364.18:intron0003W00121","ENSG00000099364.18","FBXL19","protein_coding","intron",3,12,121,5.94022037434119,6.80450561661197,3.76490338551931,1.80735198751279,0.0353537074790034,0.10606112243701,0.21212224487402,1,FALSE
"chr16",30925468,30925518,50,"+","ENSG00000099364.18:intron0003W00122","ENSG00000099364.18","FBXL19","protein_coding","intron",3,12,122,5.94022037434119,6.80450561661197,3.76490338551931,1.80735198751279,0.0353537074790034,0.10606112243701,0.21212224487402,1,FALSE
"chr16",30925754,30925768,14,"+","ENSG00000099364.18:CDS0004W00136","ENSG00000099364.18","FBXL19","protein_coding","CDS",4,13,136,5.25838598137317,6.63406249813201,3.45038334798244,1.92270302429183,0.0272586784114181,0.0272586784114181,0.165146252138822,1,FALSE
"chr16",30930439,30930489,50,"+","ENSG00000099364.18:CDS0009W00370","ENSG00000099364.18","FBXL19","protein_coding","CDS",9,13,370,4.20357754106988,4.85089891992773,3.45344218342451,1.40465618425888,0.0800617704120428,0.0800617704120428,0.191171338185839,1,FALSE
"chr16",30948002,30948052,50,"+","ENSG00000099364.18:3UTR0013W01249","ENSG00000099364.18","FBXL19","protein_coding","3UTR",13,13,1249,10.4372253877337,7.61853714750432,3.01143165225307,2.5298721761805,0.00570520437488211,0.0114104087497642,0.140515160191491,0.0350198751004753,FALSE
"chr16",30948022,30948072,50,"+","ENSG00000099364.18:3UTR0013W01250","ENSG00000099364.18","FBXL19","protein_coding","3UTR",13,13,1250,10.09837463638,7.57207652626112,3.2960937097888,2.29728799996597,0.0108011729486754,0.0216023458973508,0.163639572370366,0.0426749823382237,FALSE
"chr16",30948442,30948492,50,"+","ENSG00000099364.18:3UTR0013W01271","ENSG00000099364.18","FBXL19","protein_coding","3UTR",13,13,1271,2.46577050657892,1.16059247070671,4.50156724734631,0.257819645233754,0.39827305110637,1,1,1,FALSE
"chr16",30948445,30948495,50,"+","ENSG00000261487.1:exon0001W00004","ENSG00000261487.1","AC135048.13","lncRNA","exon",1,3,4,2.62007385654101,0.897934419329035,4.40217609612116,0.203975124966087,0.419186468823634,1,1,1,FALSE
"chr16",30957964,30957970,6,"+","ENSG00000099381.19:intron0001W00012","ENSG00000099381.19","SETD1A","protein_coding","intron",1,19,12,5.94022037434119,6.80450561661197,3.76490338551931,1.80735198751279,0.0353537074790034,0.0353537074790034,0.165973322128392,1,FALSE
"chr16",30957970,30958020,50,"+","ENSG00000099381.19:5UTR0002W00014","ENSG00000099381.19","SETD1A","protein_coding","5UTR",2,20,14,7.37103706450795,7.13681690350791,3.21392610001854,2.22059147640848,0.0131893218220728,0.0263786436441457,0.165146252138822,1,FALSE
"chr16",30957990,30958040,50,"+","ENSG00000099381.19:5UTR0002W00015","ENSG00000099381.19","SETD1A","protein_coding","5UTR",2,20,15,5.6767833077395,6.76032570502158,3.44436513145256,1.96272039897541,0.0248393357525407,0.0496786715050815,0.171271988922055,1,FALSE
"chr16",30958050,30958100,50,"+","ENSG00000099381.19:5UTR0002W00018","ENSG00000099381.19","SETD1A","protein_coding","5UTR",2,20,18,5.08276127030538,6.60137326205654,3.90695608499108,1.68964613843916,0.0455478367074272,0.0910956734148544,0.195165209942454,1,FALSE
"chr16",30958070,30958120,50,"+","ENSG00000099381.19:5UTR0002W00019","ENSG00000099381.19","SETD1A","protein_coding","5UTR",2,20,19,5.42161202165907,6.69428227339042,3.83129982401013,1.74726139453729,0.0402960032015157,0.0805920064030315,0.191497405305179,1,FALSE
"chr16",30958404,30958454,50,"+","ENSG00000099381.19:intron0003W00036","ENSG00000099381.19","SETD1A","protein_coding","intron",3,19,36,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.177737776061912,0.275841899494444,1,FALSE
"chr16",30958424,30958474,50,"+","ENSG00000099381.19:intron0003W00037","ENSG00000099381.19","SETD1A","protein_coding","intron",3,19,37,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.177737776061912,0.275841899494444,1,FALSE
"chr16",30965031,30965081,50,"+","ENSG00000099381.19:CDS0009W00368","ENSG00000099381.19","SETD1A","protein_coding","CDS",9,20,368,3.72735826489061,6.15480849935471,4.3195704884063,1.42486585549979,0.0770979906422879,0.0770979906422879,0.187714449865563,1,FALSE
"chr16",30966040,30966090,50,"+","ENSG00000099381.19:CDS0010W00418","ENSG00000099381.19","SETD1A","protein_coding","CDS",10,20,418,4.0662090162443,6.28010575370427,4.19500887196122,1.49704230560262,0.0671911251942886,0.134382250388577,0.241144433503613,1,FALSE
"chr16",30966060,30966110,50,"+","ENSG00000099381.19:CDS0010W00419","ENSG00000099381.19","SETD1A","protein_coding","CDS",10,20,419,3.72735826489061,6.15480849935471,4.3195704884063,1.42486585549979,0.0770979906422879,0.154195981284576,0.256360785020628,1,FALSE
"chr16",30969304,30969354,50,"+","ENSG00000099381.19:CDS0013W00581","ENSG00000099381.19","SETD1A","protein_coding","CDS",13,20,581,5.68091619800013,6.75011675597512,3.3577920555611,2.01028433097747,0.0222005521526693,0.0222005521526693,0.163797790844881,1,FALSE
"chr16",30979404,30979454,50,"+","ENSG00000099381.19:CDS0016W01085","ENSG00000099381.19","SETD1A","protein_coding","CDS",16,20,1085,4.57655158840516,6.44599763525238,3.62333563376572,1.77902305687124,0.037617990966713,0.112853972900139,0.220653332026973,1,FALSE
"chr16",30979424,30979474,50,"+","ENSG00000099381.19:CDS0016W01086","ENSG00000099381.19","SETD1A","protein_coding","CDS",16,20,1086,7.54252888531512,7.16656533257257,3.11630189897086,2.29970187899294,0.0107325578024682,0.042930231209873,0.166202615419645,1,FALSE
"chr16",30979444,30979494,50,"+","ENSG00000099381.19:CDS0016W01087","ENSG00000099381.19","SETD1A","protein_coding","CDS",16,20,1087,6.52597663125404,6.95703246922146,3.2396640709412,2.14745489559363,0.015878542171811,0.0635141686872442,0.179176258807014,0.82040203816456,FALSE
"chr16",30979464,30979514,50,"+","ENSG00000099381.19:CDS0016W01088","ENSG00000099381.19","SETD1A","protein_coding","CDS",16,20,1088,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.266606664092868,0.356837928945053,1,FALSE
